grid_id,hotspot_2020,hotspot_2021,hotspot_2022,hotspot_2023,hotspot_2024,hotspot_years,hotspot_proportion,persistence_score,persistence_category,longest_hotspot_run,early_hotspot_years,late_hotspot_years,early_hotspot_rate,late_hotspot_rate,hotspot_change_score,collision_count_2020,collision_count_2021,collision_count_2022,collision_count_2023,collision_count_2024,early_mean_collision_count,late_mean_collision_count,collision_count_change,pattern_category
R006_C021,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,18,19,22,16,19,18.5,17.5,-1.0,Never hotspot
R006_C022,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,6,11,7,9,6.0,8.0,2.0,Never hotspot
R006_C023,0,0,0,1,0,1,0.2,0.2,Occasional hotspot,1,0,1,0.0,0.5,0.5,14,27,33,37,27,20.5,32.0,11.5,Emerging
R006_C024,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0.0,1.0,1.0,Never hotspot
R006_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,5,2,5,5,3.0,5.0,2.0,Never hotspot
R006_C026,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,2,1,2,1.0,1.5,0.5,Never hotspot
R006_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R006_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,2,4,2,2.0,3.0,1.0,Never hotspot
R006_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,4,10,10,5,6.0,7.5,1.5,Never hotspot
R006_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,3,1,5,1.0,3.0,2.0,Never hotspot
R006_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R007_C020,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,3,3,5,6,3.5,5.5,2.0,Never hotspot
R007_C021,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,14,21,14,18,18,17.5,18.0,0.5,Never hotspot
R007_C022,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,17,24,26,27,12,20.5,19.5,-1.0,Never hotspot
R007_C023,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,15,11,13,15,12.5,14.0,1.5,Never hotspot
R007_C024,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,7,7,8,7,6.0,7.5,1.5,Never hotspot
R007_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,3,4,4,7,3.5,5.5,2.0,Never hotspot
R007_C026,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,0,6,5,3,1.5,4.0,2.5,Never hotspot
R007_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,5,4,7,4,5.5,5.5,0.0,Never hotspot
R007_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R007_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,0,1,0.5,0.5,0.0,Never hotspot
R007_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0.5,1.0,0.5,Never hotspot
R007_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0.5,0.5,0.0,Never hotspot
R007_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,1,4,0.5,2.5,2.0,Never hotspot
R007_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,2,4,6,2,4.5,4.0,-0.5,Never hotspot
R007_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,1,0,1,1.5,0.5,-1.0,Never hotspot
R007_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,2,0,0.5,1.0,0.5,Never hotspot
R007_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R008_C021,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,5,3,7,3,3.5,5.0,1.5,Never hotspot
R008_C022,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,6,11,11,7,6.0,9.0,3.0,Never hotspot
R008_C023,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,12,12,8,7,11.0,7.5,-3.5,Never hotspot
R008_C024,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,4,5,2,2.5,3.5,1.0,Never hotspot
R008_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,5,8,6,4,6.0,5.0,-1.0,Never hotspot
R008_C026,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,5,8,10,3,5.0,6.5,1.5,Never hotspot
R008_C027,0,1,0,0,0,1,0.2,0.2,Occasional hotspot,1,1,0,0.5,0.0,-0.5,27,34,25,30,31,30.5,30.5,0.0,Declining
R008_C028,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,14,13,9,12,12.0,10.5,-1.5,Never hotspot
R008_C029,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,4,2,3,2.5,2.5,0.0,Never hotspot
R008_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,1.0,1.0,Never hotspot
R008_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,6,6,4,6,4.5,5.0,0.5,Never hotspot
R008_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,5,4,4,1,4.5,2.5,-2.0,Never hotspot
R008_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,2,0,3,1.0,1.5,0.5,Never hotspot
R008_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,1,3,4,3.0,3.5,0.5,Never hotspot
R008_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,7,2,8,3,6.0,5.5,-0.5,Never hotspot
R008_C036,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,89,100,89,81,86,94.5,83.5,-11.0,Persistent
R008_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,31,16,28,29,29,23.5,29.0,5.5,Never hotspot
R008_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,10,4,9,6,8.0,7.5,-0.5,Never hotspot
R008_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,3,2,1,2,4.5,1.5,-3.0,Never hotspot
R008_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,2,5,5,2.5,5.0,2.5,Never hotspot
R008_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,3,1,0.0,2.0,2.0,Never hotspot
R008_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,4,5,3,7,3.5,5.0,1.5,Never hotspot
R008_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,4,4,2,1.5,3.0,1.5,Never hotspot
R008_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,5,6,4,3.0,5.0,2.0,Never hotspot
R008_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,1,2,1,3.0,1.5,-1.5,Never hotspot
R009_C022,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,2,0,1,1.0,0.5,-0.5,Never hotspot
R009_C023,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,5,8,6,6,6.0,6.0,0.0,Never hotspot
R009_C024,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,5,5,6,11,6.0,8.5,2.5,Never hotspot
R009_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,14,13,10,9,8,13.5,8.5,-5.0,Never hotspot
R009_C026,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,6,10,8,9,6.5,8.5,2.0,Never hotspot
R009_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,10,11,13,8,9.5,10.5,1.0,Never hotspot
R009_C028,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,6,8,7,5,6.5,6.0,-0.5,Never hotspot
R009_C029,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,2,2,1,1.5,1.5,0.0,Never hotspot
R009_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,3,3,0,1.0,1.5,0.5,Never hotspot
R009_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,3,3,1,1.0,2.0,1.0,Never hotspot
R009_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,3,4,5,7,3.0,6.0,3.0,Never hotspot
R009_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,11,7,9,11,12,9.0,11.5,2.5,Never hotspot
R009_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,3,2,5,2,3.0,3.5,0.5,Never hotspot
R009_C035,1,0,1,0,1,3,0.6,0.6,Repeated hotspot,1,1,1,0.5,0.5,0.0,32,32,46,30,44,32.0,37.0,5.0,Intermittent
R009_C036,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,171,180,160,204,208,175.5,206.0,30.5,Persistent
R009_C037,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,56,58,51,57,62,57.0,59.5,2.5,Persistent
R009_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,17,12,15,13,17,14.5,15.0,0.5,Never hotspot
R009_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,15,15,10,10,10.5,10.0,-0.5,Never hotspot
R009_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,7,2,7,6,6.5,6.5,0.0,Never hotspot
R009_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,2,2,1,2.5,1.5,-1.0,Never hotspot
R009_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,6,4,4,9,4.5,6.5,2.0,Never hotspot
R009_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,1,1,0,1.5,0.5,-1.0,Never hotspot
R009_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,20,27,27,30,13,23.5,21.5,-2.0,Never hotspot
R009_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,15,13,8,14,15.0,11.0,-4.0,Never hotspot
R010_C022,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,1,0.0,1.0,1.0,Never hotspot
R010_C023,0,1,1,0,0,2,0.4,0.4,Repeated hotspot,2,1,0,0.5,0.0,-0.5,26,34,37,20,28,30.0,24.0,-6.0,Declining
R010_C024,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,5,5,7,5,5.0,6.0,1.0,Never hotspot
R010_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,10,11,10,13,6.0,11.5,5.5,Never hotspot
R010_C026,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,10,6,9,8,10.0,8.5,-1.5,Never hotspot
R010_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,11,7,8,7,4,9.0,5.5,-3.5,Never hotspot
R010_C028,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,7,8,6,4,4.5,5.0,0.5,Never hotspot
R010_C029,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,3,3,4,3.0,3.5,0.5,Never hotspot
R010_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,10,10,6,4.0,8.0,4.0,Never hotspot
R010_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,6,3,5,8,7.0,6.5,-0.5,Never hotspot
R010_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,20,11,16,18,14.0,17.0,3.0,Never hotspot
R010_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,0,1,0.5,0.5,0.0,Never hotspot
R010_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,12,5,16,9,9.0,12.5,3.5,Never hotspot
R010_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,5,2,5,6,5.0,5.5,0.5,Never hotspot
R010_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,22,19,8,10,17.0,9.0,-8.0,Never hotspot
R010_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,15,9,11,20,13.5,15.5,2.0,Never hotspot
R010_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,1,1,1,2.5,1.0,-1.5,Never hotspot
R010_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0.5,0.0,-0.5,Never hotspot
R010_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,5,7,5,5,4.5,5.0,0.5,Never hotspot
R010_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,11,10,12,9,9.5,10.5,1.0,Never hotspot
R010_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,12,10,11,18,13.5,14.5,1.0,Never hotspot
R010_C044,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,50,64,61,63,52,57.0,57.5,0.5,Persistent
R010_C045,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,40,63,41,45,38,51.5,41.5,-10.0,Persistent
R011_C023,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,0,1.0,0.0,-1.0,Never hotspot
R011_C024,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,5,3,3,0.5,3.0,2.5,Never hotspot
R011_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,6,3,4,4,5.5,4.0,-1.5,Never hotspot
R011_C026,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,0,1.0,0.0,-1.0,Never hotspot
R011_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,2,3,0,2.5,1.5,-1.0,Never hotspot
R011_C028,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,25,23,27,22,19,24.0,20.5,-3.5,Never hotspot
R011_C029,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,3,6,3,3,3.5,3.0,-0.5,Never hotspot
R011_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,7,3,2,2.5,2.5,0.0,Never hotspot
R011_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,8,4,6,6,6.5,6.0,-0.5,Never hotspot
R011_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,5,14,10,17,4.5,13.5,9.0,Never hotspot
R011_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,7,4,2,0,4.5,1.0,-3.5,Never hotspot
R011_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,16,12,10,5,9.5,7.5,-2.0,Never hotspot
R011_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,1,2,0,0,2.0,0.0,-2.0,Never hotspot
R011_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,0,5,1,1,3.5,1.0,-2.5,Never hotspot
R011_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,10,13,10,12,11.0,11.0,0.0,Never hotspot
R011_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0.5,0.0,-0.5,Never hotspot
R011_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,12,4,2,5,6.5,3.5,-3.0,Never hotspot
R011_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,2,2,4,2.0,3.0,1.0,Never hotspot
R011_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,6,5,2,2.5,3.5,1.0,Never hotspot
R011_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,32,13,27,15,22.5,21.0,-1.5,Never hotspot
R011_C045,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,55,48,36,37,46,51.5,41.5,-10.0,Persistent
R011_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,0,2,0.5,1.0,0.5,Never hotspot
R012_C024,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,1,4,5,0,2.0,2.5,0.5,Never hotspot
R012_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,3,5,1,5,3.0,3.0,0.0,Never hotspot
R012_C026,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,7,10,12,8,9.5,10.0,0.5,Never hotspot
R012_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,7,8,3,6,7.0,4.5,-2.5,Never hotspot
R012_C028,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,4,3,2,3,3.0,2.5,-0.5,Never hotspot
R012_C029,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,3,4,2,4,5.0,3.0,-2.0,Never hotspot
R012_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,0,1.0,0.0,-1.0,Never hotspot
R012_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R012_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,2,0,1.0,1.0,0.0,Never hotspot
R012_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,4,3,2,2.0,2.5,0.5,Never hotspot
R012_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,5,3,12,7,5.5,9.5,4.0,Never hotspot
R012_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,8,6,9,2,5.0,5.5,0.5,Never hotspot
R012_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,14,13,13,13,18,13.5,15.5,2.0,Never hotspot
R012_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,5,3,3,2.5,3.0,0.5,Never hotspot
R012_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,2,5,0,2.5,2.5,0.0,Never hotspot
R012_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,1,0.5,1.0,0.5,Never hotspot
R012_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R012_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,0,1,3,2,2.0,2.5,0.5,Never hotspot
R012_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,7,6,9,4,6.0,6.5,0.5,Never hotspot
R012_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,15,6,9,10,14.0,9.5,-4.5,Never hotspot
R012_C044,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,60,53,43,40,43,56.5,41.5,-15.0,Persistent
R012_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,19,9,19,12,18,14.0,15.0,1.0,Never hotspot
R012_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,14,8,7,19,11.0,13.0,2.0,Never hotspot
R013_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,5,2,2,3,3.0,2.5,-0.5,Never hotspot
R013_C026,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,6,6,4,1,3.5,2.5,-1.0,Never hotspot
R013_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,1,6,3,4.0,4.5,0.5,Never hotspot
R013_C028,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,8,2,7,5,6.5,6.0,-0.5,Never hotspot
R013_C029,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R013_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,5,5,3,5,3.0,4.0,1.0,Never hotspot
R013_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,1,0,1,1.0,0.5,-0.5,Never hotspot
R013_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,4,5,1,0,2.0,0.5,-1.5,Never hotspot
R013_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,6,1,5,1,4.5,3.0,-1.5,Never hotspot
R013_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,3,3,0,1.0,1.5,0.5,Never hotspot
R013_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,2,2,5,4.0,3.5,-0.5,Never hotspot
R013_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,5,3,1.0,4.0,3.0,Never hotspot
R013_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,5,3,3,1,5.0,2.0,-3.0,Never hotspot
R013_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R013_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R013_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R013_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,2,3,0.5,2.5,2.0,Never hotspot
R013_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,10,7,12,8,12.5,10.0,-2.5,Never hotspot
R013_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,10,9,8,12,9.5,10.0,0.5,Never hotspot
R013_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,7,2,10,3,6.5,6.5,0.0,Never hotspot
R013_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,16,15,12,13,13,15.5,13.0,-2.5,Never hotspot
R013_C047,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,1.0,1.0,Never hotspot
R013_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,0,1,2,1.5,1.5,0.0,Never hotspot
R013_C060,0,0,1,1,1,3,0.6,0.6,Repeated hotspot,3,0,2,0.0,1.0,1.0,31,27,50,55,49,29.0,52.0,23.0,Emerging
R013_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,4,0,1,1.5,0.5,-1.0,Never hotspot
R013_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,4,12,7,9,5.5,8.0,2.5,Never hotspot
